worker_id,worker_name,gig_segment,account_tenure_days,kyc_tier,gender,age_band,risk_score,is_active,preferred_channel
val_203,Efua Antwi,Agricultural Day Labourer,537,Tier 3 (Address + Income Verified),Prefer Not to Say,55+,78.0545032,FALSE,Agent
val_204,James Kipkoech,E-commerce Reseller,1232,Tier 0 (Unverified),Female,18-24,21.75992875,TRUE,Web
val_205,Brian Otieno,Mobile Money Agent,41,Tier 2 (ID Verified),Prefer Not to Say,55+,66.79855641,TRUE,Mobile App (iOS)
val_206,Sipho Dlamini,Agricultural Day Labourer,1602,Tier 1 (Phone Verified),Prefer Not to Say,45-54,64.58696658,FALSE,Mobile App (iOS)
val_207,Lerato Molefe,Informal Vendor,1121,Tier 2 (ID Verified),Prefer Not to Say,18-24,85.96161263,FALSE,Agent
val_208,Brian Otieno,E-commerce Reseller,1356,Tier 1 (Phone Verified),Prefer Not to Say,18-24,31.37474958,TRUE,Agent
val_209,Nomvula Khumalo,Ride-Hailing Driver,1507,Tier 3 (Address + Income Verified),Non-Binary,25-34,75.00918649,FALSE,Mobile App (Android)
val_210,Brian Otieno,Motorcycle Taxi Rider (Boda-Boda/Okada),399,Tier 0 (Unverified),Male,55+,75.19998644,TRUE,WhatsApp Bot
val_211,Kojo Ofori,Delivery Rider,822,Tier 3 (Address + Income Verified),Female,45-54,23.9194542,FALSE,Agent
val_212,Nomvula Khumalo,Mobile Money Agent,1567,Tier 2 (ID Verified),Prefer Not to Say,35-44,62.11578378,FALSE,Agent
val_213,Mary Wairimu,On-Demand Handyman,300,Tier 3 (Address + Income Verified),Female,45-54,67.51620877,TRUE,Mobile App (Android)
val_214,Adwoa Acheampong,Logistics Driver (Truck/Van),1501,Tier 0 (Unverified),Male,35-44,27.44284126,FALSE,Web
val_215,Brian Otieno,Food Delivery Courier,526,Tier 0 (Unverified),Prefer Not to Say,55+,45.17999954,FALSE,WhatsApp Bot
val_216,Ngozi Eze,Informal Vendor,1050,Tier 1 (Phone Verified),Female,18-24,43.57777273,FALSE,Web
val_217,Ngozi Eze,On-Demand Handyman,931,Tier 1 (Phone Verified),Prefer Not to Say,25-34,77.35095684,FALSE,Agent
val_218,Mary Wairimu,Ride-Hailing Driver,1253,Tier 3 (Address + Income Verified),Female,25-34,0.069125591,FALSE,Agent
val_219,Mpho Sithole,Market Trader,1527,Tier 3 (Address + Income Verified),Female,55+,50.10266115,TRUE,Mobile App (Android)
val_220,Amara Nwosu,Freelance Creative,637,Tier 1 (Phone Verified),Female,35-44,18.43408136,FALSE,USSD
val_221,James Kipkoech,Online Freelancer (Tech/Design),313,Tier 3 (Address + Income Verified),Female,45-54,64.68419681,FALSE,Agent
val_222,Kojo Ofori,Online Freelancer (Tech/Design),772,Tier 0 (Unverified),Female,55+,68.0368863,FALSE,Mobile App (Android)
val_223,Yusuf Musa,Logistics Driver (Truck/Van),1117,Tier 2 (ID Verified),Female,18-24,50.11265087,TRUE,USSD
val_224,Kojo Ofori,E-commerce Reseller,1370,Tier 0 (Unverified),Prefer Not to Say,55+,54.20295418,FALSE,Web
val_225,Samuel Kamau,E-commerce Reseller,1375,Tier 2 (ID Verified),Female,18-24,31.50581891,TRUE,Mobile App (iOS)
val_226,Thabo Nkosi,Freelance Creative,620,Tier 1 (Phone Verified),Female,45-54,31.33226793,FALSE,WhatsApp Bot
val_227,Abena Boateng,Informal Vendor,1709,Tier 1 (Phone Verified),Prefer Not to Say,45-54,74.51170599,TRUE,WhatsApp Bot
val_228,Ama Owusu,Motorcycle Taxi Rider (Boda-Boda/Okada),151,Tier 1 (Phone Verified),Female,55+,13.17313674,TRUE,USSD
val_229,Fatima Abdullahi,Freelance Creative,213,Tier 1 (Phone Verified),Male,18-24,77.15033147,FALSE,Web
val_230,James Kipkoech,Delivery Rider,45,Tier 3 (Address + Income Verified),Male,55+,65.50131816,TRUE,Mobile App (iOS)
val_231,Lungelo Zulu,E-commerce Reseller,1691,Tier 3 (Address + Income Verified),Female,45-54,88.44746847,TRUE,Web
val_232,Chukwuemeka Okonkwo,Freelance Creative,328,Tier 1 (Phone Verified),Non-Binary,18-24,26.01446922,TRUE,USSD
val_233,Sipho Dlamini,Delivery Rider,1098,Tier 1 (Phone Verified),Prefer Not to Say,35-44,50.61790518,TRUE,Mobile App (iOS)
val_234,Lydia Chebet,Market Trader,1484,Tier 2 (ID Verified),Male,55+,3.898951153,TRUE,Agent
val_235,Kojo Ofori,Logistics Driver (Truck/Van),1399,Tier 2 (ID Verified),Non-Binary,35-44,91.25065751,TRUE,Mobile App (iOS)
val_236,Nana Adjei,Domestic Worker,1732,Tier 0 (Unverified),Female,25-34,67.53914607,FALSE,Agent
val_237,Mary Wairimu,Logistics Driver (Truck/Van),98,Tier 2 (ID Verified),Female,25-34,62.28752491,TRUE,USSD
val_238,Samuel Kamau,Online Freelancer (Tech/Design),743,Tier 3 (Address + Income Verified),Female,35-44,73.2689201,TRUE,USSD
val_239,Akosua Sarpong,Online Freelancer (Tech/Design),924,Tier 3 (Address + Income Verified),Female,55+,28.43288568,TRUE,Agent
val_240,Amara Nwosu,Market Trader,1271,Tier 2 (ID Verified),Male,45-54,60.38602688,FALSE,Mobile App (iOS)
val_241,Abena Boateng,Online Freelancer (Tech/Design),1136,Tier 1 (Phone Verified),Male,45-54,80.09219104,FALSE,Agent
val_242,Ngozi Eze,Online Freelancer (Tech/Design),1022,Tier 1 (Phone Verified),Non-Binary,45-54,9.02944447,TRUE,Mobile App (iOS)
val_243,Akosua Sarpong,Tutor / Private Instructor,560,Tier 2 (ID Verified),Male,45-54,95.88168893,TRUE,USSD
val_244,Akosua Sarpong,Market Trader,194,Tier 1 (Phone Verified),Female,35-44,89.18868025,TRUE,Web
val_245,Ngozi Eze,Food Delivery Courier,788,Tier 0 (Unverified),Male,45-54,96.30188339,FALSE,USSD
val_246,Sipho Dlamini,Domestic Worker,474,Tier 2 (ID Verified),Male,25-34,80.8348509,TRUE,Web
val_247,Kevin Odhiambo,Online Freelancer (Tech/Design),1012,Tier 0 (Unverified),Male,35-44,29.43110924,FALSE,USSD
val_248,Nomvula Khumalo,Online Freelancer (Tech/Design),1455,Tier 3 (Address + Income Verified),Female,25-34,58.15554676,FALSE,WhatsApp Bot
val_249,Aisha Bello,Domestic Worker,1008,Tier 1 (Phone Verified),Male,55+,12.01624222,FALSE,Mobile App (Android)
val_250,Fatima Abdullahi,Delivery Rider,1064,Tier 1 (Phone Verified),Male,45-54,75.41667317,FALSE,WhatsApp Bot
val_251,Lydia Chebet,Mobile Money Agent,76,Tier 0 (Unverified),Female,35-44,15.3639666,FALSE,USSD
val_252,Fatima Abdullahi,Agricultural Day Labourer,1177,Tier 0 (Unverified),Female,35-44,86.68239349,TRUE,Mobile App (iOS)
val_253,Esther Njeri,Domestic Worker,802,Tier 3 (Address + Income Verified),Male,35-44,24.05569525,TRUE,Mobile App (iOS)
val_254,Nana Adjei,Market Trader,225,Tier 2 (ID Verified),Male,45-54,16.04119073,TRUE,USSD
val_255,Amara Nwosu,Market Trader,390,Tier 3 (Address + Income Verified),Prefer Not to Say,25-34,7.090436369,FALSE,Mobile App (iOS)
val_256,Efua Antwi,Ride-Hailing Driver,1425,Tier 3 (Address + Income Verified),Non-Binary,55+,71.13651281,TRUE,Mobile App (Android)
val_257,Babatunde Fashola,Freelance Creative,1673,Tier 0 (Unverified),Male,25-34,18.62037769,TRUE,Mobile App (iOS)
val_258,Fatima Abdullahi,Agricultural Day Labourer,927,Tier 1 (Phone Verified),Female,18-24,19.76678121,FALSE,Mobile App (iOS)
val_259,Abena Boateng,Food Delivery Courier,1783,Tier 3 (Address + Income Verified),Female,45-54,16.96966039,TRUE,Mobile App (Android)
val_260,Nomvula Khumalo,Tutor / Private Instructor,328,Tier 1 (Phone Verified),Prefer Not to Say,45-54,30.57951225,TRUE,Web
val_261,Emeka Obi,Motorcycle Taxi Rider (Boda-Boda/Okada),547,Tier 2 (ID Verified),Prefer Not to Say,25-34,94.12114341,TRUE,Agent
val_262,Grace Wanjiku,Domestic Worker,1698,Tier 2 (ID Verified),Prefer Not to Say,45-54,48.66216779,FALSE,WhatsApp Bot
val_263,Bongani Ndlovu,E-commerce Reseller,319,Tier 2 (ID Verified),Male,45-54,26.08779393,FALSE,Web
val_264,Thandeka Mthembu,Logistics Driver (Truck/Van),1204,Tier 3 (Address + Income Verified),Female,45-54,17.03907597,FALSE,Mobile App (Android)
val_265,Abena Boateng,Online Freelancer (Tech/Design),400,Tier 3 (Address + Income Verified),Female,55+,1.890141971,FALSE,Mobile App (Android)
val_266,Mary Wairimu,Domestic Worker,604,Tier 2 (ID Verified),Non-Binary,55+,36.49926471,TRUE,WhatsApp Bot
val_267,Esther Njeri,On-Demand Handyman,872,Tier 2 (ID Verified),Prefer Not to Say,35-44,11.00614742,TRUE,Mobile App (Android)
val_268,Yaw Darko,Agricultural Day Labourer,657,Tier 1 (Phone Verified),Female,25-34,2.701199567,FALSE,USSD
val_269,Abena Boateng,E-commerce Reseller,1596,Tier 0 (Unverified),Non-Binary,18-24,10.29797059,FALSE,Agent
val_270,Grace Wanjiku,Delivery Rider,1776,Tier 2 (ID Verified),Female,35-44,31.85215164,TRUE,WhatsApp Bot
val_271,Chukwuemeka Okonkwo,Mobile Money Agent,913,Tier 0 (Unverified),Male,45-54,75.08637014,TRUE,Mobile App (Android)
val_272,Emeka Obi,Food Delivery Courier,959,Tier 2 (ID Verified),Female,45-54,6.698625117,TRUE,Agent
val_273,Lerato Molefe,Mobile Money Agent,101,Tier 1 (Phone Verified),Non-Binary,18-24,67.86739238,TRUE,Mobile App (iOS)
val_274,Kevin Odhiambo,On-Demand Handyman,427,Tier 3 (Address + Income Verified),Female,45-54,62.05425288,FALSE,Mobile App (iOS)
val_275,Lydia Chebet,Food Delivery Courier,72,Tier 3 (Address + Income Verified),Non-Binary,45-54,88.19902055,TRUE,Mobile App (iOS)
val_276,James Kipkoech,Food Delivery Courier,1564,Tier 2 (ID Verified),Non-Binary,45-54,18.39870085,FALSE,USSD
val_277,Nomvula Khumalo,Logistics Driver (Truck/Van),415,Tier 2 (ID Verified),Female,35-44,79.42677057,FALSE,Mobile App (iOS)
val_278,Tunde Adeyemi,Market Trader,621,Tier 1 (Phone Verified),Prefer Not to Say,18-24,86.4865217,FALSE,Mobile App (Android)
val_279,Ngozi Eze,Delivery Rider,1538,Tier 1 (Phone Verified),Male,35-44,97.64841317,TRUE,Web
val_280,Grace Wanjiku,Agricultural Day Labourer,1302,Tier 0 (Unverified),Prefer Not to Say,45-54,80.8549358,FALSE,Mobile App (Android)
val_281,Lydia Chebet,Agricultural Day Labourer,1134,Tier 0 (Unverified),Male,35-44,12.37682008,TRUE,WhatsApp Bot
val_282,Nana Adjei,Logistics Driver (Truck/Van),70,Tier 2 (ID Verified),Female,35-44,94.71290102,FALSE,USSD
val_283,Lydia Chebet,Informal Vendor,1027,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,81.49920528,TRUE,Mobile App (iOS)
val_284,Mary Wairimu,Tutor / Private Instructor,1024,Tier 0 (Unverified),Non-Binary,35-44,21.23251845,FALSE,Mobile App (Android)
val_285,Bongani Ndlovu,Domestic Worker,582,Tier 1 (Phone Verified),Female,25-34,16.51974005,FALSE,Mobile App (iOS)
val_286,Emeka Obi,Freelance Creative,1360,Tier 2 (ID Verified),Prefer Not to Say,45-54,93.64141504,TRUE,Web
val_287,Kofi Mensah,Logistics Driver (Truck/Van),1697,Tier 2 (ID Verified),Male,25-34,15.56986261,FALSE,WhatsApp Bot
val_288,Ama Owusu,Food Delivery Courier,472,Tier 2 (ID Verified),Non-Binary,35-44,77.71033854,FALSE,Web
val_289,James Kipkoech,Freelance Creative,604,Tier 2 (ID Verified),Non-Binary,35-44,40.52592543,TRUE,Agent
val_290,Thabo Nkosi,Logistics Driver (Truck/Van),588,Tier 0 (Unverified),Male,45-54,72.38052655,FALSE,Agent
val_291,Brian Otieno,Online Freelancer (Tech/Design),1524,Tier 1 (Phone Verified),Prefer Not to Say,55+,9.185138017,FALSE,WhatsApp Bot
val_292,Lerato Molefe,Market Trader,142,Tier 1 (Phone Verified),Prefer Not to Say,45-54,72.50582877,TRUE,WhatsApp Bot
val_293,Esther Njeri,Agricultural Day Labourer,1635,Tier 0 (Unverified),Male,18-24,51.19113773,FALSE,Web
val_294,Ama Owusu,Online Freelancer (Tech/Design),1415,Tier 1 (Phone Verified),Male,45-54,90.03783853,FALSE,USSD
val_295,Kwame Asante,Informal Vendor,882,Tier 1 (Phone Verified),Male,25-34,18.83984172,TRUE,Mobile App (Android)
val_296,Zanele Mokoena,Ride-Hailing Driver,1065,Tier 3 (Address + Income Verified),Female,18-24,10.9356078,FALSE,Mobile App (Android)
val_297,Mary Wairimu,On-Demand Handyman,1632,Tier 1 (Phone Verified),Female,18-24,19.62202985,TRUE,Mobile App (Android)
val_298,Grace Wanjiku,Delivery Rider,1405,Tier 3 (Address + Income Verified),Non-Binary,55+,7.857536725,FALSE,WhatsApp Bot
val_299,Chukwuemeka Okonkwo,Logistics Driver (Truck/Van),505,Tier 2 (ID Verified),Non-Binary,35-44,98.01505409,FALSE,USSD
val_300,David Mwangi,Motorcycle Taxi Rider (Boda-Boda/Okada),92,Tier 2 (ID Verified),Male,25-34,12.28566259,TRUE,WhatsApp Bot
val_301,Zanele Mokoena,Tutor / Private Instructor,1202,Tier 3 (Address + Income Verified),Female,18-24,20.08509456,TRUE,Web
val_302,Chukwuemeka Okonkwo,Delivery Rider,266,Tier 3 (Address + Income Verified),Prefer Not to Say,45-54,80.96857473,TRUE,Agent
val_303,Palesa Motsepe,Mobile Money Agent,160,Tier 0 (Unverified),Prefer Not to Say,45-54,24.67543957,TRUE,Mobile App (Android)
val_304,Ama Owusu,Food Delivery Courier,1793,Tier 1 (Phone Verified),Female,25-34,22.22933402,TRUE,Mobile App (Android)
val_305,Amara Nwosu,Logistics Driver (Truck/Van),865,Tier 2 (ID Verified),Male,18-24,67.23097804,FALSE,Web
val_306,Samuel Kamau,Market Trader,1188,Tier 3 (Address + Income Verified),Male,25-34,39.87652304,FALSE,Web
val_307,Kofi Mensah,Informal Vendor,396,Tier 0 (Unverified),Female,45-54,83.54791538,FALSE,Agent
val_308,Samuel Kamau,Motorcycle Taxi Rider (Boda-Boda/Okada),185,Tier 1 (Phone Verified),Female,18-24,63.82693457,FALSE,Agent
val_309,Babatunde Fashola,Mobile Money Agent,114,Tier 0 (Unverified),Female,25-34,28.82147171,FALSE,Web
val_310,Nana Adjei,Online Freelancer (Tech/Design),647,Tier 0 (Unverified),Male,18-24,59.79232756,TRUE,Web
val_311,Nana Adjei,Online Freelancer (Tech/Design),6,Tier 3 (Address + Income Verified),Female,35-44,86.64616215,FALSE,Web
val_312,Babatunde Fashola,Food Delivery Courier,767,Tier 0 (Unverified),Female,18-24,36.44829606,FALSE,Mobile App (Android)
val_313,Grace Wanjiku,Market Trader,592,Tier 3 (Address + Income Verified),Female,18-24,73.64707215,TRUE,USSD
val_314,Chidinma Okeke,Mobile Money Agent,961,Tier 3 (Address + Income Verified),Male,18-24,41.58329804,TRUE,Mobile App (iOS)
val_315,Nana Adjei,Domestic Worker,1076,Tier 3 (Address + Income Verified),Prefer Not to Say,45-54,54.30733978,FALSE,Mobile App (iOS)
val_316,Adwoa Acheampong,Domestic Worker,563,Tier 0 (Unverified),Female,35-44,73.37000278,TRUE,Mobile App (iOS)
val_317,Adwoa Acheampong,Motorcycle Taxi Rider (Boda-Boda/Okada),831,Tier 0 (Unverified),Female,55+,6.052737131,TRUE,Agent
val_318,Bongani Ndlovu,Informal Vendor,142,Tier 1 (Phone Verified),Prefer Not to Say,25-34,45.49495223,TRUE,WhatsApp Bot
val_319,Sipho Dlamini,Food Delivery Courier,551,Tier 2 (ID Verified),Non-Binary,25-34,9.521351599,FALSE,Web
val_320,Samuel Kamau,Freelance Creative,1786,Tier 3 (Address + Income Verified),Male,25-34,72.50055445,TRUE,Web
val_321,Babatunde Fashola,Logistics Driver (Truck/Van),1809,Tier 1 (Phone Verified),Male,55+,60.78062652,TRUE,Web
val_322,Yaw Darko,Agricultural Day Labourer,887,Tier 0 (Unverified),Male,35-44,32.69296604,TRUE,Mobile App (iOS)
val_323,Mpho Sithole,Market Trader,1715,Tier 3 (Address + Income Verified),Non-Binary,25-34,7.628151339,TRUE,Agent
val_324,Thandeka Mthembu,Online Freelancer (Tech/Design),915,Tier 3 (Address + Income Verified),Female,45-54,92.5802462,TRUE,Mobile App (iOS)
val_325,Chidinma Okeke,Market Trader,229,Tier 2 (ID Verified),Female,35-44,31.50037205,TRUE,Web
val_326,Chidinma Okeke,Domestic Worker,1584,Tier 2 (ID Verified),Non-Binary,18-24,27.53767774,TRUE,WhatsApp Bot
val_327,Aisha Bello,Food Delivery Courier,757,Tier 3 (Address + Income Verified),Non-Binary,45-54,10.10049709,FALSE,Mobile App (iOS)
val_328,Amara Nwosu,Delivery Rider,1118,Tier 1 (Phone Verified),Male,18-24,57.73532091,TRUE,Web
val_329,Kofi Mensah,E-commerce Reseller,1184,Tier 0 (Unverified),Male,18-24,26.56534554,FALSE,USSD
val_330,Ama Owusu,Domestic Worker,562,Tier 2 (ID Verified),Prefer Not to Say,45-54,84.28530822,TRUE,Mobile App (iOS)
val_331,David Mwangi,Logistics Driver (Truck/Van),1339,Tier 1 (Phone Verified),Prefer Not to Say,35-44,68.27667836,FALSE,WhatsApp Bot
val_332,Samuel Kamau,Market Trader,915,Tier 3 (Address + Income Verified),Prefer Not to Say,25-34,0.391490581,TRUE,Web
val_333,Zanele Mokoena,Online Freelancer (Tech/Design),668,Tier 3 (Address + Income Verified),Prefer Not to Say,18-24,56.56746117,TRUE,Agent
val_334,James Kipkoech,On-Demand Handyman,543,Tier 1 (Phone Verified),Female,35-44,23.18346768,TRUE,Mobile App (Android)
val_335,Thabo Nkosi,Motorcycle Taxi Rider (Boda-Boda/Okada),1362,Tier 1 (Phone Verified),Prefer Not to Say,45-54,1.536712003,TRUE,Web
val_336,Lerato Molefe,Informal Vendor,455,Tier 1 (Phone Verified),Prefer Not to Say,25-34,61.9367163,FALSE,WhatsApp Bot
val_337,Samuel Kamau,Domestic Worker,226,Tier 2 (ID Verified),Prefer Not to Say,35-44,20.49143602,FALSE,Mobile App (iOS)
val_338,Yusuf Musa,Market Trader,1610,Tier 2 (ID Verified),Male,25-34,89.963581,TRUE,Web
val_339,Lerato Molefe,E-commerce Reseller,605,Tier 2 (ID Verified),Male,55+,57.3380741,TRUE,Agent
val_340,Akosua Sarpong,Freelance Creative,1170,Tier 2 (ID Verified),Female,45-54,20.91851097,FALSE,Mobile App (iOS)
val_341,Grace Wanjiku,On-Demand Handyman,1308,Tier 3 (Address + Income Verified),Non-Binary,25-34,97.91274397,FALSE,Mobile App (Android)
val_342,Yaw Darko,Domestic Worker,1530,Tier 1 (Phone Verified),Prefer Not to Say,35-44,54.64415666,FALSE,Agent
val_343,Kwame Asante,Mobile Money Agent,1142,Tier 0 (Unverified),Female,55+,16.54721721,FALSE,Mobile App (iOS)
val_344,Mpho Sithole,Freelance Creative,1292,Tier 3 (Address + Income Verified),Prefer Not to Say,25-34,51.72421702,TRUE,Agent
val_345,Brian Otieno,Market Trader,1528,Tier 3 (Address + Income Verified),Prefer Not to Say,18-24,95.93490582,FALSE,USSD
val_346,Thandeka Mthembu,E-commerce Reseller,1722,Tier 2 (ID Verified),Prefer Not to Say,25-34,42.42102308,TRUE,Mobile App (iOS)
val_347,Bongani Ndlovu,E-commerce Reseller,85,Tier 1 (Phone Verified),Male,45-54,42.53455119,TRUE,Web
val_348,Fatima Abdullahi,Freelance Creative,1357,Tier 1 (Phone Verified),Male,55+,46.11267222,FALSE,WhatsApp Bot
val_349,Emeka Obi,Domestic Worker,318,Tier 1 (Phone Verified),Male,25-34,28.01035512,FALSE,Mobile App (Android)
val_350,Ama Owusu,Food Delivery Courier,1627,Tier 0 (Unverified),Non-Binary,18-24,16.1783613,FALSE,Agent
val_351,Aisha Bello,E-commerce Reseller,88,Tier 2 (ID Verified),Non-Binary,18-24,57.89277034,FALSE,Mobile App (Android)
val_352,Grace Wanjiku,Motorcycle Taxi Rider (Boda-Boda/Okada),450,Tier 1 (Phone Verified),Female,35-44,89.42001967,FALSE,Web
val_353,Mary Wairimu,E-commerce Reseller,350,Tier 1 (Phone Verified),Male,18-24,73.57297419,FALSE,Mobile App (iOS)
val_354,Lerato Molefe,Informal Vendor,1101,Tier 2 (ID Verified),Non-Binary,18-24,9.618740764,FALSE,Web
val_355,Thandeka Mthembu,Logistics Driver (Truck/Van),7,Tier 3 (Address + Income Verified),Non-Binary,45-54,40.08489761,FALSE,Mobile App (iOS)
val_356,Emeka Obi,Agricultural Day Labourer,31,Tier 0 (Unverified),Female,55+,0.529587991,TRUE,Mobile App (Android)
val_357,Palesa Motsepe,Informal Vendor,920,Tier 3 (Address + Income Verified),Female,25-34,30.79403859,TRUE,Agent
val_358,Ngozi Eze,Ride-Hailing Driver,1774,Tier 2 (ID Verified),Non-Binary,35-44,66.93765926,TRUE,Agent
val_359,Adwoa Acheampong,Market Trader,964,Tier 3 (Address + Income Verified),Non-Binary,35-44,29.02342835,FALSE,Web
val_360,Zanele Mokoena,On-Demand Handyman,814,Tier 1 (Phone Verified),Non-Binary,45-54,84.05583191,TRUE,Web
val_361,Palesa Motsepe,Logistics Driver (Truck/Van),1201,Tier 3 (Address + Income Verified),Prefer Not to Say,55+,47.73842135,TRUE,Web
val_362,Yusuf Musa,Domestic Worker,1007,Tier 2 (ID Verified),Female,55+,66.91681628,FALSE,WhatsApp Bot
val_363,Palesa Motsepe,Logistics Driver (Truck/Van),702,Tier 2 (ID Verified),Non-Binary,25-34,88.38652233,FALSE,Mobile App (iOS)
val_364,Babatunde Fashola,Freelance Creative,1074,Tier 2 (ID Verified),Prefer Not to Say,55+,68.28103086,FALSE,Agent
val_365,Kwame Asante,Delivery Rider,5,Tier 1 (Phone Verified),Male,18-24,89.73262043,FALSE,Mobile App (iOS)
val_366,James Kipkoech,Motorcycle Taxi Rider (Boda-Boda/Okada),446,Tier 2 (ID Verified),Female,55+,80.80653559,FALSE,Agent
val_367,Samuel Kamau,Domestic Worker,1230,Tier 3 (Address + Income Verified),Male,18-24,56.70642454,FALSE,USSD
val_368,Chukwuemeka Okonkwo,On-Demand Handyman,623,Tier 3 (Address + Income Verified),Female,18-24,29.72331,TRUE,WhatsApp Bot
val_369,Sipho Dlamini,Freelance Creative,99,Tier 0 (Unverified),Male,18-24,29.81424047,TRUE,Agent
val_370,Esther Njeri,Informal Vendor,227,Tier 2 (ID Verified),Non-Binary,18-24,87.53310899,TRUE,Agent
val_371,Nana Adjei,Informal Vendor,1581,Tier 3 (Address + Income Verified),Male,35-44,5.388422974,FALSE,WhatsApp Bot
val_372,Kevin Odhiambo,Market Trader,601,Tier 2 (ID Verified),Non-Binary,45-54,94.14368481,FALSE,Mobile App (iOS)
val_373,David Mwangi,Food Delivery Courier,41,Tier 1 (Phone Verified),Non-Binary,45-54,32.70598002,TRUE,Mobile App (iOS)
val_374,Palesa Motsepe,Informal Vendor,1330,Tier 1 (Phone Verified),Prefer Not to Say,18-24,73.88710598,FALSE,Agent
val_375,Ngozi Eze,Agricultural Day Labourer,968,Tier 2 (ID Verified),Female,25-34,33.00297526,TRUE,WhatsApp Bot
val_376,Adwoa Acheampong,Delivery Rider,824,Tier 2 (ID Verified),Female,18-24,95.33013892,FALSE,Mobile App (Android)
val_377,Adwoa Acheampong,Food Delivery Courier,1634,Tier 1 (Phone Verified),Male,18-24,3.647403016,FALSE,USSD
val_378,Faith Achieng,E-commerce Reseller,572,Tier 1 (Phone Verified),Non-Binary,45-54,35.33188766,TRUE,USSD
val_379,Brian Otieno,E-commerce Reseller,1045,Tier 1 (Phone Verified),Male,45-54,86.7461047,TRUE,Web
val_380,Chukwuemeka Okonkwo,Delivery Rider,1360,Tier 0 (Unverified),Male,25-34,27.40565391,TRUE,USSD
val_381,Bongani Ndlovu,Tutor / Private Instructor,1110,Tier 0 (Unverified),Prefer Not to Say,25-34,27.56194766,TRUE,Web
